gene,pvalue,padj,logFC
LOC105261920,0.5803946,0.99569125,-1.22E-06
LOC101894598,0.430489851,0.99569125,-6.27E-06
LOC101896020,0.405716964,0.99569125,-4.29E-06
LOC101896179,0.57112335,0.99569125,-1.40E-06
LOC101896353,0.787354503,0.99569125,-7.72E-07
LOC101896532,0.335973857,0.99569125,5.82E-07
LOC101896712,0.806817225,0.99569125,5.52E-07
LOC105261421,0.789761408,0.99569125,1.66E-06
LOC101896999,0.439567958,0.99569125,-1.27E-05
LOC101897517,0.743540828,0.99569125,-4.17E-07
LOC101897688,0.705953896,0.99569125,-1.01E-06
LOC101897174,0.263515801,0.99569125,2.41E-06
LOC109612916,0.632569027,0.99569125,-3.00E-07
LOC101898549,0.542291666,0.99569125,-3.25E-06
LOC101898722,0.069200426,0.99569125,3.37E-06
LOC101897860,0.997642294,0.999973094,-4.79E-06
LOC101898025,0.520413508,0.99569125,6.83E-06
LOC101898202,0.288917443,0.99569125,-1.26E-06
LOC101899591,0.182594719,0.99569125,-9.54E-07
LOC101900434,0.299906417,0.99569125,-4.81E-07
LOC101900610,0.944102,0.999855404,-1.12E-07
LOC101900795,0.773878829,0.99569125,-5.76E-07
LOC101899752,0.519028958,0.99569125,-6.35E-07
LOC101899925,0.402519451,0.99569125,1.81E-06
LOC101900096,0.317785769,0.99569125,2.95E-06
LOC101900271,0.95302722,0.999855404,-3.81E-07
LOC101901261,0.241597867,0.99569125,-5.29E-06
LOC101901426,0.390193504,0.99569125,-2.98E-06
LOC101888433,0.982044939,0.999973094,-4.84E-07
LOC101887638,0.475329406,0.99569125,2.19E-06
LOC101887461,0.518319929,0.99569125,-6.74E-07
LOC101888080,0.276021573,0.99569125,5.71E-06
LOC101887910,0.37250719,0.99569125,3.85E-06
LOC101888952,0.03826577,0.99569125,-4.95E-06
LOC101889132,0.949942941,0.999855404,-1.08E-06
LOC101889310,0.829713547,0.99569125,-4.00E-07
LOC101889486,0.769514801,0.99569125,-1.09E-06
LOC101890201,0.45800606,0.99569125,1.94E-06
LOC101889758,0.612081132,0.99569125,2.00E-06
LOC101889930,0.307217034,0.99569125,1.68E-05
LOC101890375,0.949330505,0.999855404,-5.40E-07
LOC101890545,0.947727065,0.999855404,-4.74E-08
LOC101890891,0.24407874,0.99569125,-1.36E-06
LOC101891064,0.226783731,0.99569125,3.08E-06
LOC101891237,0.057370187,0.99569125,-3.05E-06
LOC101891411,0.506812692,0.99569125,-1.98E-06
LOC101891592,0.391484838,0.99569125,-1.94E-06
LOC101892224,0.403501921,0.99569125,-2.27E-06
LOC101894714,0.576732827,0.99569125,9.39E-07
LOC101892395,0.670308844,0.99569125,2.71E-06
LOC101894874,0.853784562,0.99569125,-1.80E-07
LOC101893816,0.819088245,0.99569125,9.29E-07
LOC101893085,0.939202531,0.999855404,-5.81E-07
LOC101892800,0.019745883,0.99569125,6.46E-06
LOC101895037,0.665369374,0.99569125,-6.00E-07
LOC101895207,0.650923357,0.99569125,-4.52E-07
LOC101893991,0.526340135,0.99569125,-2.03E-05
LOC101895379,0.462787247,0.99569125,8.59E-07
LOC101894167,0.293278991,0.99569125,5.56E-06
LOC101894389,0.235238606,0.99569125,1.38E-06
LOC101894556,0.111771104,0.99569125,2.55E-06
LOC105261927,0.218867971,0.99569125,-7.21E-07
LOC101896886,0.754013478,0.99569125,-3.49E-06
LOC101897235,0.706504409,0.99569125,1.50E-06
LOC101895732,0.811004949,0.99569125,-2.66E-07
LOC101897414,0.965619407,0.999855404,-1.25E-07
LOC101895910,0.185027488,0.99569125,3.50E-06
LOC101896076,0.847042589,0.99569125,-1.41E-06
LOC101896232,0.275454645,0.99569125,5.28E-06
LOC101897584,0.961415924,0.999855404,2.22E-07
LOC101897757,0.374261244,0.99569125,-6.18E-07
LOC101897920,0.619818712,0.99569125,3.36E-07
LOC101896533,0.224022786,0.99569125,-9.76E-07
LOC101896713,0.248983699,0.99569125,2.66E-06
LOC101898267,0.810474133,0.99569125,-3.70E-07
LOC101898439,0.434158654,0.99569125,3.69E-06
LOC101898612,NA,NA,-2.85E-07
LOC101898788,0.78272271,0.99569125,2.63E-06
LOC101899134,0.8144433,0.99569125,-3.08E-07
LOC101900039,0.09379599,0.99569125,-1.94E-06
LOC101899307,0.558982126,0.99569125,-2.39E-06
LOC101899483,0.470294259,0.99569125,3.68E-06
LOC101899641,0.406843495,0.99569125,-2.77E-06
LOC101900211,0.540136601,0.99569125,-2.57E-06
LOC101900389,0.206743392,0.99569125,2.25E-06
LOC101900561,0.268354456,0.99569125,3.39E-06
LOC101900914,0.205230047,0.99569125,2.63E-06
LOC101900738,0.812166659,0.99569125,2.29E-07
LOC101901094,0.245869375,0.99569125,-1.40E-05
LOC101901262,0.612251287,0.99569125,-3.19E-06
LOC101901427,0.952373228,0.999855404,1.09E-06
LOC101901806,0.836078475,0.99569125,8.17E-07
LOC101887462,0.737924216,0.99569125,3.00E-06
LOC101887639,0.276444567,0.99569125,6.97E-06
LOC101888195,0.909163925,0.999512646,-1.01E-07
LOC101888600,0.281184501,0.99569125,2.25E-06
LOC109612937,0.397520369,0.99569125,1.79E-06
LOC105261430,0.39635212,0.99569125,1.97E-06
LOC101889072,0.364448062,0.99569125,1.82E-06
LOC101889246,0.766696791,0.99569125,2.65E-07
LOC105261932,0.416774608,0.99569125,3.40E-06
LOC101889931,0.052401776,0.99569125,-2.90E-06
LOC101891123,0.755956827,0.99569125,-1.94E-07
LOC101891295,0.072518431,0.99569125,2.79E-05
LOC101893027,0.719246016,0.99569125,-2.12E-07
LOC101891473,0.314907443,0.99569125,-5.42E-06
LOC101891653,0.095786735,0.99569125,1.32E-05
LOC101892111,0.425882072,0.99569125,3.62E-06
LOC101892396,0.617216752,0.99569125,-1.32E-06
LOC105261934,0.918956621,0.999855404,-4.61E-07
LOC101892567,0.655856886,0.99569125,-3.87E-06
LOC101892734,0.029411872,0.99569125,4.63E-06
LOC101893373,0.523025821,0.99569125,3.70E-06
LOC101893761,0.284634877,0.99569125,1.13E-05
LOC101893930,0.923452839,0.999855404,-8.22E-07
LOC101894103,0.029137215,0.99569125,6.99E-06
LOC101894557,0.155838291,0.99569125,-4.86E-06
LOC105261423,0.526745584,0.99569125,-5.67E-07
LOC101894273,0.840428414,0.99569125,-4.54E-07
LOC101894875,0.051991844,0.99569125,-8.24E-06
LOC101895038,0.139051194,0.99569125,-3.50E-06
LOC101895208,0.700056201,0.99569125,-3.42E-07
LOC101895380,0.770078947,0.99569125,-1.96E-06
LOC101896021,0.381712702,0.99569125,-1.95E-06
LOC101895557,0.917582089,0.999855404,-6.48E-06
LOC101895846,0.562710587,0.99569125,-3.33E-06
LOC101896354,0.3704588,0.99569125,3.32E-06
LOC105261935,0.966946759,0.999855404,2.11E-07
LOC109612948,0.828010314,0.99569125,4.32E-07
LOC101896534,0.841267181,0.99569125,-1.46E-06
LOC101896714,0.682834073,0.99569125,2.29E-06
LOC101896887,0.8907336,0.998349638,-2.45E-07
LOC101897758,0.357626129,0.99569125,3.10E-06
LOC101898026,0.226018415,0.99569125,-2.32E-06
LOC101898203,0.36183452,0.99569125,-2.28E-06
LOC101898374,0.43043994,0.99569125,-2.65E-06
LOC101898550,0.230031724,0.99569125,-3.57E-06
LOC101898723,0.735786445,0.99569125,-7.21E-07
LOC101899366,0.165503652,0.99569125,-6.69E-06
LOC101899541,0.731702822,0.99569125,-3.91E-07
LOC101899697,0.263591786,0.99569125,-8.47E-06
LOC101899871,0.454913511,0.99569125,5.45E-07
LOC101900040,0.400489153,0.99569125,-7.19E-07
LOC101900390,0.627580745,0.99569125,-2.47E-06
LOC101900212,0.558804281,0.99569125,3.46E-06
LOC101900915,0.516919137,0.99569125,5.90E-07
LOC101900739,0.795947321,0.99569125,1.27E-06
LOC101901263,0.209236244,0.99569125,-6.82E-06
LOC101901428,0.990410764,0.999973094,5.14E-08
LOC101901807,0.462417273,0.99569125,7.06E-06
LOC101887345,0.218873152,0.99569125,1.94E-06
LOC101887513,0.385440352,0.99569125,-1.47E-06
LOC101888016,0.861183014,0.996272158,-1.99E-07
LOC101888196,0.276035196,0.99569125,-7.02E-05
LOC101887684,0.545138752,0.99569125,3.67E-06
LOC101888365,0.206354467,0.99569125,-2.76E-06
LOC101887850,0.402184097,0.99569125,3.53E-06
LOC105261936,0.025606758,0.99569125,-5.61E-06
LOC101888533,0.227048113,0.99569125,-1.13E-06
LOC101888712,0.947546027,0.999855404,-1.49E-08
LOC101888892,0.143893972,0.99569125,6.37E-06
LOC101889247,0.376000461,0.99569125,-4.21E-06
LOC105261939,0.868291136,0.997275656,6.38E-08
LOC101889421,0.820698216,0.99569125,-3.02E-07
LOC101892112,0.828823947,0.99569125,3.90E-07
LOC101892281,0.540739838,0.99569125,4.32E-07
LOC101892450,0.527055573,0.99569125,-3.30E-07
LOC105261941,0.072003784,0.99569125,-6.86E-06
LOC101892625,0.803460245,0.99569125,8.41E-07
LOC101892801,0.720926397,0.99569125,-3.55E-08
LOC101889589,0.984750612,0.999973094,-2.18E-06
LOC101892973,0.945671266,0.999855404,-1.13E-07
LOC101893150,0.599477062,0.99569125,-2.66E-06
LOC101889760,0.355492918,0.99569125,6.33E-06
LOC101889932,0.602903612,0.99569125,3.52E-06
LOC101890095,0.169399198,0.99569125,6.05E-06
LOC109612958,0.776106442,0.99569125,4.28E-06
LOC101890260,0.779840124,0.99569125,2.17E-06
LOC101893651,0.130250608,0.99569125,3.40E-06
LOC101893817,0.684815652,0.99569125,3.09E-07
LOC101890892,0.645918478,0.99569125,-3.87E-06
LOC105261940,0.467352047,0.99569125,-4.49E-07
LOC101890546,0.246722824,0.99569125,-1.26E-07
LOC101891065,0.401665178,0.99569125,-1.91E-05
LOC101894168,0.628259544,0.99569125,-2.09E-06
LOC101891412,0.328989625,0.99569125,-3.74E-06
LOC101894337,0.511922945,0.99569125,-1.71E-06
LOC101897689,0.314566082,0.99569125,-7.00E-06
LOC101895258,0.554503419,0.99569125,3.62E-06
LOC101895558,0.68588998,0.99569125,8.24E-06
LOC101895734,0.380371653,0.99569125,5.08E-06
LOC101895911,0.48049725,0.99569125,-7.09E-06
LOC101896077,0.383387518,0.99569125,3.66E-06
LOC101896233,0.022173244,0.99569125,1.24E-05
LOC101896403,0.319943761,0.99569125,2.86E-06
LOC101896582,0.988125381,0.999973094,-8.21E-09
LOC109612963,0.2572537,0.99569125,-3.43E-06
LOC101896767,0.854959208,0.99569125,-1.02E-06
LOC101897113,0.975376466,0.999973094,-1.42E-05
LOC101896937,0.934145091,0.999855404,-2.54E-06
LOC101897296,0.565117626,0.99569125,-2.47E-06
LOC101897861,0.212924701,0.99569125,-5.03E-06
LOC101898724,0.840349968,0.99569125,-1.63E-07
LOC101898148,0.49704071,0.99569125,-4.77E-06
LOC101898551,0.972697421,0.999973094,1.54E-07
LOC101898888,0.557218436,0.99569125,7.51E-06
LOC101899069,0.518602625,0.99569125,5.79E-06
LOC101899242,0.525976751,0.99569125,-5.96E-07
LOC101899423,0.183041525,0.99569125,-8.87E-07
LOC101899592,0.660197422,0.99569125,-3.48E-06
LOC101899753,0.381469475,0.99569125,-3.22E-06
LOC101899926,0.767352961,0.99569125,-2.26E-06
LOC101900097,0.607364993,0.99569125,-1.85E-06
LOC101900391,0.173710825,0.99569125,-3.76E-06
LOC109612966,0.527943728,0.99569125,6.49E-07
LOC101901760,0.691510838,0.99569125,2.96E-06
LOC101887295,0.992637639,0.999973094,4.49E-09
LOC101900563,0.497673325,0.99569125,-1.74E-06
LOC101887463,0.631886202,0.99569125,-5.18E-06
LOC101900855,0.955188142,0.999855404,4.32E-07
LOC101901147,0.508214723,0.99569125,8.12E-05
LOC105261944,0.803310944,0.99569125,-4.68E-07
LOC101887805,0.119192862,0.99569125,-8.49E-06
LOC101889590,0.823073592,0.99569125,1.29E-07
LOC101888197,0.354845812,0.99569125,-8.75E-06
LOC101888534,0.971802676,0.999973094,6.10E-07
LOC101888366,0.503715559,0.99569125,3.13E-06
LOC101888713,0.302187382,0.99569125,4.42E-06
LOC101888893,0.932842867,0.999855404,-4.40E-07
LOC101889074,0.905720937,0.99850759,-2.33E-06
LOC101889248,0.754247469,0.99569125,-2.27E-07
LOC101892397,0.953696602,0.999855404,-1.19E-07
LOC101890261,0.267185327,0.99569125,-6.59E-06
LOC101889761,0.313640331,0.99569125,4.83E-06
LOC101890437,0.537636452,0.99569125,-2.22E-06
LOC101890951,0.427477645,0.99569125,6.48E-06
LOC101892568,0.663204163,0.99569125,1.56E-06
LOC101891124,0.787495903,0.99569125,-1.64E-06
LOC101891296,0.667854274,0.99569125,2.26E-06
LOC101891709,0.528457803,0.99569125,-2.63E-06
LOC101891878,0.433436965,0.99569125,-4.27E-06
LOC101892735,0.781954114,0.99569125,1.99E-06
LOC101892052,0.538060243,0.99569125,-1.99E-06
LOC101892225,0.493056499,0.99569125,-8.52E-06
LOC101892912,0.386303631,0.99569125,3.70E-07
LOC101894104,0.013006036,0.99569125,2.43E-06
LOC101894274,0.823474306,0.99569125,-3.38E-07
LOC101894437,0.787993491,0.99569125,2.12E-06
LOC101894599,0.795478675,0.99569125,4.63E-05
LOC101894876,0.35124517,0.99569125,2.44E-06
LOC101895039,0.005546296,0.836813999,6.80E-06
LOC101895381,0.027944355,0.99569125,-2.58E-06
LOC101895559,0.722309835,0.99569125,9.53E-07
LOC101895735,0.514560255,0.99569125,-7.70E-07
LOC101896234,0.39452454,0.99569125,-4.92E-07
LOC101897114,0.682458619,0.99569125,-6.67E-07
LOC101897297,0.286797771,0.99569125,3.52E-07
LOC101898440,0.520779316,0.99569125,-2.56E-06
LOC101897586,0.380741494,0.99569125,-2.40E-06
LOC101898090,0.963895298,0.999855404,-3.04E-07
LOC101897921,0.719915203,0.99569125,-7.58E-07
LOC101897759,0.655893977,0.99569125,1.18E-06
LOC101898613,0.756423798,0.99569125,1.10E-06
LOC101898789,0.966716543,0.999855404,4.44E-07
LOC101898268,0.815878316,0.99569125,-6.13E-07
LOC101899135,0.58088644,0.99569125,1.03E-06
LOC101899308,0.808600256,0.99569125,-1.04E-07
LOC101899484,0.488056576,0.99569125,4.48E-07
LOC101899642,0.763007631,0.99569125,-1.31E-06
LOC101899810,0.244212787,0.99569125,-5.62E-06
LOC101899981,0.230673909,0.99569125,2.99E-06
LOC101900155,0.131167548,0.99569125,5.04E-06
LOC101900330,0.127926478,0.99569125,2.61E-05
LOC101901532,0.506802784,0.99569125,-3.85E-06
LOC101900678,0.458712218,0.99569125,2.54E-06
LOC105261950,0.078240699,0.99569125,1.48E-06
LOC101901700,0.962032731,0.999855404,2.04E-07
LOC101900856,0.749903163,0.99569125,2.28E-06
LOC101901367,0.879763983,0.997763859,3.42E-06
LOC101901201,0.355199083,0.99569125,5.21E-06
LOC101901029,0.379092145,0.99569125,-4.24E-07
LOC101887234,0.552214032,0.99569125,6.34E-07
LOC101887405,0.412177172,0.99569125,-1.02E-06
LOC101887582,0.62046049,0.99569125,6.96E-07
LOC109612981,0.486405586,0.99569125,6.39E-07
LOC101887851,0.01580305,0.99569125,2.42E-06
LOC105261951,0.124308372,0.99569125,2.40E-06
LOC101888198,0.832685081,0.99569125,-1.98E-06
LOC101890202,0.303021766,0.99569125,-7.31E-07
LOC101888535,0.104505055,0.99569125,-2.97E-06
LOC101888714,0.267598518,0.99569125,4.52E-05
LOC101888894,0.520024291,0.99569125,3.50E-06
LOC101889075,0.642995073,0.99569125,-6.13E-07
LOC101889249,0.526361586,0.99569125,-2.25E-06
LOC101889423,0.486088769,0.99569125,-2.83E-07
LOC101890043,0.868983275,0.997275656,-4.81E-06
LOC105261953,0.560387254,0.99569125,-6.57E-07
LOC101890376,0.427533081,0.99569125,-7.09E-06
LOC101890667,0.532729892,0.99569125,-2.34E-06
LOC101890841,0.433795341,0.99569125,-4.67E-06
LOC101891015,0.398390225,0.99569125,1.11E-05
LOC101891297,0.255255219,0.99569125,-1.87E-06
LOC101891474,0.453640544,0.99569125,-4.48E-07
LOC101891654,0.418246305,0.99569125,-2.77E-06
LOC101892171,0.477733721,0.99569125,-3.54E-06
LOC101892339,0.372765629,0.99569125,2.59E-06
LOC101891824,0.762169019,0.99569125,-6.75E-07
LOC101891998,0.789754582,0.99569125,8.15E-06
LOC101892681,0.533116864,0.99569125,3.88E-07
LOC101893028,0.28808331,0.99569125,2.75E-06
LOC101894438,0.815484282,0.99569125,4.42E-07
LOC101893762,0.730909569,0.99569125,-1.48E-06
LOC101893931,0.238420968,0.99569125,-9.66E-07
LOC109612993,0.307079347,0.99569125,1.94E-06
LOC101894760,0.308855013,0.99569125,9.18E-07
LOC101894105,0.39152992,0.99569125,0.000448341
LOC101894275,0.92377502,0.999855404,-1.15E-07
LOC101895259,0.378064441,0.99569125,2.10E-06
LOC101895431,0.390611001,0.99569125,-1.35E-06
LOC101895784,0.239921128,0.99569125,3.32E-06
LOC105261957,0.606407934,0.99569125,1.12E-06
LOC105261956,0.660499722,0.99569125,1.16E-06
LOC101895608,0.222410323,0.99569125,8.11E-06
LOC101896294,0.363329276,0.99569125,3.35E-06
LOC101897175,0.866421946,0.997275656,2.86E-07
LOC101897000,0.285545934,0.99569125,1.79E-06
LOC101896467,0.522229872,0.99569125,-4.07E-06
LOC101896648,0.435231344,0.99569125,-5.11E-07
LOC101897351,0.944453828,0.999855404,-3.32E-08
LOC101897518,0.181718189,0.99569125,9.41E-07
LOC101896828,0.023005419,0.99569125,-1.69E-06
LOC101897690,0.68519638,0.99569125,8.40E-07
LOC101898027,0.113425463,0.99569125,-3.95E-06
LOC101898204,NA,NA,-7.14E-07
LOC101898375,0.097255468,0.99569125,1.21E-06
LOC101899070,0.328681052,0.99569125,-6.83E-07
LOC101898889,0.475405245,0.99569125,-9.22E-07
LOC101899424,0.700370972,0.99569125,6.87E-07
LOC101899243,0.839928546,0.99569125,3.12E-07
LOC101899754,0.574111226,0.99569125,8.98E-07
LOC101900098,0.826332898,0.99569125,7.76E-07
LOC101900272,0.908090969,0.999305601,6.21E-07
LOC101900435,0.046251263,0.99569125,-1.34E-06
LOC101900611,0.711859959,0.99569125,2.27E-06
LOC101901478,0.658690684,0.99569125,4.40E-07
LOC101901641,0.366133537,0.99569125,-8.66E-07
LOC101887641,0.95816963,0.999855404,-3.27E-06
LOC101889762,0.771887003,0.99569125,2.51E-07
LOC101887464,0.743819386,0.99569125,-1.12E-06
LOC101887806,0.703246941,0.99569125,-2.80E-06
LOC105261963,0.656663409,0.99569125,-1.55E-06
LOC101887969,0.349530073,0.99569125,-6.30E-06
LOC101888314,0.749086459,0.99569125,-1.80E-06
LOC101888140,0.299252559,0.99569125,4.52E-06
LOC101888488,0.991254341,0.999973094,2.31E-08
LOC101888659,0.488312009,0.99569125,3.30E-06
LOC101888835,0.768972807,0.99569125,-2.10E-06
LOC101889133,0.30102416,0.99569125,7.57E-06
LOC101889424,0.349985243,0.99569125,-1.28E-06
LOC105261964,0.517901869,0.99569125,1.24E-06
LOC101890547,0.397986057,0.99569125,-3.19E-06
LOC101890952,0.678131115,0.99569125,-1.19E-06
LOC101891938,0.869082022,0.997275656,2.39E-07
LOC101891594,0.267096193,0.99569125,-1.82E-06
LOC101891765,0.811433067,0.99569125,1.62E-06
LOC101892626,0.498662431,0.99569125,7.71E-07
LOC101892451,0.58844363,0.99569125,2.44E-06
LOC109613010,0.470259274,0.99569125,-2.63E-06
LOC101892802,0.949558561,0.999855404,1.04E-07
LOC101894439,0.439719488,0.99569125,1.62E-06
LOC101894601,0.812230159,0.99569125,2.86E-05
LOC101892974,0.406504128,0.99569125,-6.84E-07
LOC101893151,0.567888749,0.99569125,9.77E-07
LOC101894169,0.02320323,0.99569125,4.38E-06
LOC101893428,0.174025529,0.99569125,2.34E-06
LOC101893594,0.86544891,0.997275656,4.55E-07
LOC101897115,0.797405994,0.99569125,2.61E-07
LOC101896405,0.23445282,0.99569125,4.31E-06
LOC105261968,0.429429219,0.99569125,5.07E-07
LOC101897298,0.448018251,0.99569125,-8.65E-07
LOC101896584,0.961707714,0.999855404,-2.76E-07
LOC101897640,0.422866224,0.99569125,6.36E-07
LOC101896769,0.057170134,0.99569125,-1.44E-06
LOC101896939,0.433950707,0.99569125,3.30E-06
LOC105261971,0.644274786,0.99569125,-3.09E-07
LOC109613036,0.616441502,0.99569125,-3.99E-07
LOC105261972,0.988728873,0.999973094,-7.35E-09
LOC101898323,0.936220628,0.999855404,-1.64E-07
LOC101898500,0.729400547,0.99569125,-8.57E-07
LOC101898669,0.948745138,0.999855404,1.17E-06
LOC101898149,0.75787781,0.99569125,-3.76E-07
LOC101898834,0.851241274,0.99569125,-1.53E-07
LOC101899016,0.684324608,0.99569125,-2.48E-07
LOC101901479,0.687634827,0.99569125,1.30E-06
LOC101901701,0.425039033,0.99569125,4.83E-06
LOC101887235,0.403682031,0.99569125,3.02E-06
LOC101887406,0.852324991,0.99569125,-5.22E-07
LOC101887807,0.177596524,0.99569125,3.62E-06
LOC101888081,0.826021186,0.99569125,9.28E-08
LOC101889134,0.231797449,0.99569125,-1.86E-06
LOC101888260,0.845465131,0.99569125,-8.54E-07
LOC101889311,0.614714623,0.99569125,2.13E-06
LOC101888434,0.961876106,0.999855404,-5.55E-07
LOC101889647,0.108316716,0.99569125,-2.09E-06
LOC101888601,0.182021753,0.99569125,1.46E-05
LOC101888776,0.887209006,0.997763859,3.03E-07
LOC105261973,0.195285665,0.99569125,-1.60E-06
LOC101888953,0.40642798,0.99569125,3.49E-06
LOC101890326,0.124504321,0.99569125,9.60E-07
LOC101890668,0.81278759,0.99569125,1.74E-07
LOC101889821,0.665052796,0.99569125,-3.82E-07
LOC101889991,0.230877028,0.99569125,1.84E-06
LOC101890154,0.243594542,0.99569125,5.97E-07
LOC101891414,0.943784519,0.999855404,-8.94E-08
LOC101891595,0.726340804,0.99569125,3.54E-07
LOC101892114,0.92278551,0.999855404,-3.45E-07
LOC101892627,0.761896733,0.99569125,-8.87E-07
LOC101892283,0.507356586,0.99569125,2.90E-06
LOC101892803,0.867662997,0.997275656,-8.95E-08
LOC101893152,0.824126411,0.99569125,-1.21E-06
LOC101893316,0.565489008,0.99569125,1.93E-06
LOC101893595,0.092123432,0.99569125,-1.15E-05
LOC101893764,0.739884273,0.99569125,1.03E-06
LOC101895432,0.605104914,0.99569125,-1.75E-06
LOC101894106,0.808276801,0.99569125,0.000145643
LOC101894440,0.441377063,0.99569125,-1.65E-06
LOC101894602,0.394269136,0.99569125,2.81E-05
LOC101895609,0.795097168,0.99569125,5.98E-07
LOC101894762,0.952030973,0.999855404,-1.36E-06
LOC101895260,0.480708304,0.99569125,-2.02E-06
LOC101895087,0.492484272,0.99569125,-4.31E-06
LOC101897641,0.304592931,0.99569125,4.67E-06
LOC105261978,0.761822579,0.99569125,-1.80E-07
LOC105261979,0.926209812,0.999855404,9.91E-08
LOC101895785,0.663112302,0.99569125,-7.69E-07
LOC101895959,0.74127125,0.99569125,-8.77E-07
LOC101897975,0.47373333,0.99569125,2.89E-06
LOC101896125,0.741936544,0.99569125,-1.29E-06
LOC101896295,0.900063471,0.99850759,6.76E-07
LOC101896468,0.945442997,0.999855404,-4.98E-07
LOC101896649,0.428512261,0.99569125,-2.02E-06
